view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,house_age,dormitory_type,condition_type
3,1970-01-01 00:00:00.000000004,9,1760,1280,1958-01-01,0,98166,47.4488,-122.356,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1350,0,1959-01-01,0,98004,47.5807,-122.196,new_house,house,regular
1,1970-01-01 00:00:00.000000003,9,3180,0,1977-01-01,0,98040,47.567,-122.212,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1790,0,2009-01-01,0,98019,47.7344,-121.965,new_house,house,regular
2,1970-01-01 00:00:00.000000004,8,1746,240,1922-01-01,0,98136,47.5374,-122.39,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2400,0,1992-01-01,0,98023,47.2944,-122.371,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,3490,1100,1981-01-01,0,98177,47.7234,-122.372,new_house,house,regular
3,1970-01-01 00:00:00.000000005,8,1970,0,1913-01-01,0,98103,47.6762,-122.354,new_house,house,good
0,1970-01-01 00:00:00.000000003,6,1360,0,1977-01-01,0,98010,47.3422,-122.053,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1460,1250,1919-01-01,0,98115,47.6756,-122.305,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,920,0,1995-01-01,0,98133,47.7081,-122.342,new_house,apartament,regular
0,1970-01-01 00:00:00.000000005,7,1250,750,1960-01-01,0,98006,47.565,-122.116,new_house,house,good
0,1970-01-01 00:00:00.000000004,7,1300,620,1961-01-01,0,98031,47.412,-122.195,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2678,0,1998-01-01,0,98028,47.738,-122.235,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,890,330,1952-01-01,0,98108,47.5387,-122.294,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1050,390,1979-01-01,0,98106,47.5329,-122.354,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2420,0,1900-01-01,0,98112,47.6209,-122.302,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2090,0,1992-01-01,0,98034,47.7296,-122.199,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,4030,0,1997-01-01,0,98075,47.5651,-122.034,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1310,0,1976-01-01,0,98052,47.6844,-122.111,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1800,0,2003-01-01,0,98072,47.7631,-122.149,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,820,340,1913-01-01,0,98056,47.5175,-122.201,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,880,280,1930-01-01,0,98115,47.6844,-122.306,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1300,570,1962-01-01,0,98125,47.7045,-122.281,new_house,house,regular
1,1970-01-01 00:00:00.000000003,8,3700,0,1948-01-01,1984,98155,47.7393,-122.289,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2280,0,1977-01-01,0,98058,47.4419,-122.133,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,860,860,1949-01-01,0,98115,47.6765,-122.287,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,3630,0,1999-01-01,0,98074,47.6378,-122.066,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2040,0,2003-01-01,0,98031,47.3918,-122.185,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1750,0,2001-01-01,0,98107,47.6722,-122.391,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1550,0,2007-01-01,0,98106,47.5398,-122.369,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,1500,1000,1966-01-01,0,98004,47.6304,-122.205,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1440,0,1924-01-01,0,98116,47.5694,-122.385,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1130,0,1929-01-01,0,98168,47.4939,-122.3,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1210,0,1958-01-01,0,98106,47.5389,-122.353,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,960,0,1900-01-01,0,98107,47.6755,-122.367,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,2160,0,1998-01-01,0,98065,47.5381,-121.872,new_house,house,regular
2,1970-01-01 00:00:00.000000005,9,1820,1580,1957-01-01,0,98105,47.6569,-122.273,new_house,house,good
0,1970-01-01 00:00:00.000000004,9,2690,1270,1989-01-01,0,98038,47.3984,-122.055,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1900,0,1988-01-01,0,98133,47.7776,-122.352,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2620,0,1987-01-01,0,98092,47.3067,-122.116,new_house,house,regular
0,1970-01-01 00:00:00.000000004,9,3150,0,1966-01-01,0,98040,47.5309,-122.224,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,870,170,1924-01-01,0,98109,47.6461,-122.356,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1540,0,1964-01-01,0,98052,47.6707,-122.156,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1720,100,1941-01-01,0,98116,47.5845,-122.395,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1930,0,1929-01-01,0,98112,47.6401,-122.303,new_house,house,regular
0,1970-01-01 00:00:00.000000004,5,1430,0,1934-01-01,0,98065,47.5372,-121.744,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1800,1120,1911-01-01,0,98002,47.3072,-122.221,new_house,house,good
0,1970-01-01 00:00:00.000000003,10,3100,0,1991-01-01,0,98053,47.6854,-122.048,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1200,0,1948-01-01,0,98027,47.5321,-122.034,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,2390,0,2007-01-01,0,98053,47.7243,-122.032,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,7,1270,0,1969-01-01,0,98034,47.7247,-122.181,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1300,0,1970-01-01,0,98031,47.4179,-122.181,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2290,0,2007-01-01,0,98038,47.3833,-122.037,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1740,0,1976-01-01,2009,98074,47.617,-122.058,new_house,house,regular
1,1970-01-01 00:00:00.000000003,8,1280,310,1948-01-01,0,98118,47.5509,-122.261,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2420,0,1967-01-01,0,98052,47.6899,-122.122,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1500,630,1978-01-01,0,98031,47.4068,-122.175,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1370,580,1969-01-01,0,98007,47.6196,-122.139,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2150,0,1998-01-01,0,98058,47.4644,-122.151,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1270,0,1968-01-01,0,98052,47.6711,-122.148,new_house,house,regular
4,1970-01-01 00:00:00.000000005,6,1850,0,1908-01-01,0,98074,47.6144,-122.067,new_house,house,good
0,1970-01-01 00:00:00.000000004,8,1140,300,1956-01-01,0,98072,47.7608,-122.118,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1390,0,1967-01-01,0,98001,47.3369,-122.275,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1150,190,2008-01-01,0,98052,47.6858,-122.102,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1190,0,1968-01-01,0,98028,47.77,-122.264,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,3050,780,1919-01-01,2004,98119,47.6404,-122.361,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1280,500,1981-01-01,0,98058,47.4627,-122.168,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,3130,0,2006-01-01,0,98042,47.3837,-122.099,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1320,510,1979-01-01,0,98034,47.733,-122.22,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1750,800,1976-01-01,0,98023,47.3165,-122.386,new_house,house,regular
0,1970-01-01 00:00:00.000000003,11,3790,0,1998-01-01,0,98053,47.6587,-122.022,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1800,0,1912-01-01,0,98027,47.5312,-122.04,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,830,800,1947-01-01,0,98125,47.7092,-122.291,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1870,0,1956-01-01,0,98125,47.7155,-122.315,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1870,0,1956-01-01,0,98125,47.7155,-122.315,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,980,0,1919-01-01,0,98118,47.5589,-122.29,new_house,apartament,regular
4,1970-01-01 00:00:00.000000003,10,1920,940,1976-01-01,0,98115,47.6915,-122.273,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1470,0,1985-01-01,0,98029,47.5674,-122.019,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1160,0,2000-01-01,0,98144,47.5883,-122.311,new_house,studio,regular
0,1970-01-01 00:00:00.000000003,8,1940,0,1990-01-01,0,98038,47.3701,-122.041,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1100,530,1977-01-01,0,98034,47.7336,-122.19,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2755,0,2001-01-01,0,98019,47.7394,-121.965,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1430,0,1947-01-01,0,98118,47.5192,-122.266,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1430,0,1947-01-01,0,98118,47.5192,-122.266,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1300,100,1961-01-01,0,98155,47.7565,-122.305,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2520,0,1987-01-01,0,98003,47.343,-122.316,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1290,0,1956-01-01,0,98028,47.7641,-122.265,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1400,0,1977-01-01,0,98019,47.725,-121.967,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,740,0,1943-01-01,0,98166,47.4793,-122.336,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1710,0,1950-01-01,0,98108,47.5472,-122.3,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2414,0,2006-01-01,0,98002,47.3046,-122.222,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1040,0,1954-01-01,0,98198,47.4206,-122.316,new_house,house,regular
1,1970-01-01 00:00:00.000000004,8,1970,1570,1947-01-01,0,98199,47.6467,-122.394,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1700,830,1942-01-01,0,98033,47.6557,-122.197,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2320,0,2003-01-01,0,98027,47.5391,-122.069,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2530,0,1989-01-01,0,98038,47.371,-122.055,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,2790,0,1965-01-01,0,98056,47.4999,-122.165,new_house,house,regular
4,1970-01-01 00:00:00.000000003,7,1150,800,1957-01-01,0,98178,47.5121,-122.248,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,720,300,2009-01-01,0,98126,47.5434,-122.375,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,3110,0,1997-01-01,0,98059,47.4898,-122.127,new_house,house,regular
4,1970-01-01 00:00:00.000000003,12,3090,2220,1992-01-01,0,98006,47.5515,-122.113,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2580,0,2001-01-01,0,98023,47.2978,-122.376,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1160,220,2008-01-01,0,98122,47.6148,-122.309,new_house,house,regular
0,1970-01-01 00:00:00.000000003,11,3980,0,2002-01-01,0,98074,47.6286,-122.064,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1400,680,1989-01-01,0,98058,47.4252,-122.163,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1530,0,1978-01-01,0,98052,47.6971,-122.13,new_house,house,regular
0,1970-01-01 00:00:00.000000004,9,1930,0,1968-01-01,0,98008,47.6158,-122.108,new_house,house,regular
3,1970-01-01 00:00:00.000000003,9,2330,0,1918-01-01,0,98112,47.6264,-122.283,new_house,house,regular
2,1970-01-01 00:00:00.000000004,10,2940,920,1985-01-01,0,98006,47.5517,-122.147,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2880,0,1988-01-01,0,98058,47.439,-122.152,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,1590,0,1997-01-01,0,98033,47.6897,-122.175,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1470,680,1928-01-01,0,98144,47.5733,-122.312,new_house,house,regular
4,1970-01-01 00:00:00.000000003,7,2300,0,1934-01-01,1958,98125,47.7308,-122.282,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,2300,600,1977-01-01,0,98199,47.6464,-122.401,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1180,790,1967-01-01,0,98155,47.7651,-122.277,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1220,520,1976-01-01,0,98052,47.6927,-122.124,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1220,0,1962-01-01,0,98045,47.4887,-121.784,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1290,0,1978-01-01,0,98030,47.3787,-122.169,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,780,0,1924-01-01,0,98115,47.7,-122.3,new_house,apartament,regular
0,1970-01-01 00:00:00.000000005,7,1470,740,1926-01-01,0,98115,47.6826,-122.311,new_house,house,good
2,1970-01-01 00:00:00.000000003,11,3920,2010,1996-01-01,0,98027,47.5542,-122.097,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1950,0,2000-01-01,0,98056,47.5066,-122.175,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1340,0,1970-01-01,0,98001,47.2845,-122.267,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1060,530,1956-01-01,0,98146,47.4936,-122.337,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1350,430,1960-01-01,0,98133,47.7774,-122.35,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,760,0,1980-01-01,0,98003,47.3205,-122.33,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,7,1170,550,1978-01-01,0,98052,47.6928,-122.125,new_house,house,regular
0,1970-01-01 00:00:00.000000005,6,2070,0,1917-01-01,0,98022,47.2032,-121.964,new_house,house,good
0,1970-01-01 00:00:00.000000004,7,1410,380,1978-01-01,0,98052,47.6989,-122.12,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,3230,0,2002-01-01,0,98001,47.3157,-122.251,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,870,530,1951-01-01,0,98117,47.6913,-122.381,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1020,350,1952-01-01,0,98199,47.652,-122.404,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1600,0,1996-01-01,0,98038,47.3673,-122.017,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,950,0,1958-01-01,0,98056,47.5104,-122.166,new_house,house,regular
1,1970-01-01 00:00:00.000000004,7,1460,750,1968-01-01,0,98116,47.5619,-122.4,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,930,0,1940-01-01,0,98115,47.6915,-122.321,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,6,810,0,1949-01-01,0,98155,47.7389,-122.324,new_house,apartament,regular
0,1970-01-01 00:00:00.000000005,7,850,780,1912-01-01,0,98126,47.5452,-122.379,new_house,house,good
0,1970-01-01 00:00:00.000000003,8,1770,0,1968-01-01,0,98125,47.7218,-122.306,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,710,0,1916-01-01,0,98118,47.5621,-122.283,new_house,studio,regular
2,1970-01-01 00:00:00.000000003,10,2300,1690,1999-01-01,0,98023,47.3245,-122.38,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2310,0,1986-01-01,0,98058,47.439,-122.135,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1040,580,1947-01-01,0,98103,47.6878,-122.331,new_house,house,good
0,1970-01-01 00:00:00.000000003,7,1140,0,1972-01-01,0,98001,47.2629,-122.275,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1040,0,1910-01-01,1975,98115,47.6809,-122.311,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,1650,520,1980-01-01,0,98006,47.5505,-122.152,new_house,house,regular
4,1970-01-01 00:00:00.000000003,10,1920,1450,1980-01-01,0,98028,47.7434,-122.263,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,901,0,2001-01-01,0,98115,47.6774,-122.325,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,6,840,0,1949-01-01,0,98155,47.7389,-122.326,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,7,1650,0,1964-01-01,0,98059,47.4991,-122.164,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1140,240,1987-01-01,0,98042,47.3677,-122.091,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,910,0,1969-01-01,0,98053,47.6729,-122.064,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1230,0,1928-01-01,0,98115,47.6797,-122.292,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,1500,240,1948-01-01,0,98199,47.6475,-122.409,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1290,0,1957-01-01,0,98146,47.513,-122.358,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1950,0,1988-01-01,0,98024,47.5647,-121.903,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2150,0,1990-01-01,0,98092,47.259,-122.215,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1560,0,1959-01-01,0,98115,47.6905,-122.305,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1120,0,1923-01-01,0,98103,47.6588,-122.344,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1790,0,1953-01-01,2014,98004,47.6387,-122.207,new_house,house,regular
1,1970-01-01 00:00:00.000000003,9,2360,930,2006-01-01,0,98034,47.7074,-122.219,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1540,0,1961-01-01,0,98034,47.7104,-122.213,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,3410,830,1980-01-01,0,98053,47.6472,-122.017,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1010,0,1973-01-01,0,98065,47.5324,-121.763,new_house,house,regular
1,1970-01-01 00:00:00.000000004,7,2130,840,1918-01-01,1986,98004,47.6135,-122.213,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2190,0,1986-01-01,0,98001,47.3241,-122.275,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,700,0,1949-01-01,0,98155,47.7492,-122.311,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,3300,0,1980-01-01,0,98052,47.6796,-122.104,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1370,0,1990-01-01,0,98019,47.7372,-121.981,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2680,0,2011-01-01,0,98038,47.3561,-122.056,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,910,480,1926-01-01,0,98133,47.704,-122.343,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1700,0,2000-01-01,0,98108,47.5418,-122.295,new_house,house,regular
2,1970-01-01 00:00:00.000000005,8,1810,700,1932-01-01,0,98199,47.6496,-122.391,new_house,house,good
0,1970-01-01 00:00:00.000000003,7,1250,450,1956-01-01,0,98155,47.7384,-122.324,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,2180,0,1968-01-01,0,98072,47.7476,-122.086,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1140,630,1926-01-01,0,98126,47.5546,-122.377,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,3290,0,2003-01-01,0,98075,47.5999,-121.976,new_house,house,regular
1,1970-01-01 00:00:00.000000003,8,2240,800,2002-01-01,0,98178,47.492,-122.225,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2460,0,2003-01-01,0,98058,47.45,-122.121,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,970,0,1972-01-01,0,98074,47.6205,-122.063,new_house,house,good
0,1970-01-01 00:00:00.000000005,7,1320,0,1948-01-01,0,98133,47.7412,-122.343,new_house,house,good
0,1970-01-01 00:00:00.000000003,8,1430,470,2008-01-01,0,98136,47.544,-122.385,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1220,0,1950-01-01,0,98103,47.6981,-122.341,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1470,0,1978-01-01,0,98052,47.6975,-122.12,new_house,house,regular
3,1970-01-01 00:00:00.000000003,11,4630,0,2005-01-01,0,98075,47.587,-121.966,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1400,0,1964-01-01,0,98030,47.3768,-122.17,new_house,house,regular
0,1970-01-01 00:00:00.000000005,6,1070,0,1942-01-01,0,98106,47.5224,-122.35,new_house,apartament,good
0,1970-01-01 00:00:00.000000003,9,2470,1160,2004-01-01,0,98033,47.6816,-122.199,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1970,0,1909-01-01,0,98103,47.666,-122.332,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2010,0,1953-01-01,2003,98166,47.4234,-122.342,new_house,house,regular
3,1970-01-01 00:00:00.000000005,9,1770,1050,1952-01-01,0,98116,47.5706,-122.403,new_house,house,good
0,1970-01-01 00:00:00.000000003,9,2530,0,1990-01-01,0,98023,47.3073,-122.395,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,710,0,1953-01-01,0,98166,47.4379,-122.337,new_house,apartament,regular
0,1970-01-01 00:00:00.000000002,6,1210,0,1949-01-01,0,98106,47.5342,-122.36,new_house,apartament,bad
0,1970-01-01 00:00:00.000000003,7,2370,0,1979-01-01,0,98053,47.6364,-121.984,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2300,0,2001-01-01,0,98056,47.5125,-122.192,new_house,house,regular
1,1970-01-01 00:00:00.000000004,9,2550,560,1946-01-01,0,98115,47.6886,-122.276,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1090,900,1961-01-01,0,98055,47.488,-122.221,new_house,house,regular
0,1970-01-01 00:00:00.000000004,9,2630,0,1987-01-01,0,98006,47.5481,-122.156,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1300,0,1958-01-01,0,98008,47.611,-122.122,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1680,0,2004-01-01,0,98053,47.7132,-122.032,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,1660,520,1966-01-01,0,98040,47.5358,-122.235,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2770,0,1991-01-01,0,98006,47.5605,-122.115,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1980,140,1920-01-01,2010,98103,47.6666,-122.331,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,1980,850,1979-01-01,0,98004,47.6462,-122.191,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1180,190,2000-01-01,0,98119,47.6511,-122.368,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2810,0,1995-01-01,0,98045,47.4816,-121.701,new_house,house,regular
2,1970-01-01 00:00:00.000000003,8,2760,760,2005-01-01,0,98022,47.2416,-121.979,new_house,house,regular
1,1970-01-01 00:00:00.000000003,7,1320,670,1963-01-01,0,98178,47.5086,-122.252,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1170,900,1964-01-01,0,98003,47.3431,-122.305,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1320,0,1951-01-01,0,98177,47.7194,-122.371,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1300,0,1960-01-01,0,98056,47.511,-122.172,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1260,0,1963-01-01,0,98030,47.3713,-122.186,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1250,1150,1957-01-01,0,98166,47.4631,-122.362,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1950,0,1961-01-01,0,98125,47.7074,-122.29,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1430,0,1957-01-01,0,98056,47.4903,-122.178,new_house,house,regular
2,1970-01-01 00:00:00.000000003,8,2110,0,1968-01-01,2005,98006,47.567,-122.151,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2980,0,1990-01-01,0,98075,47.5814,-122.029,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,2068,0,1976-01-01,0,98001,47.3318,-122.281,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,3380,0,2000-01-01,0,98177,47.7741,-122.379,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1440,1370,1964-01-01,0,98007,47.6199,-122.141,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,930,0,1930-01-01,0,98148,47.4337,-122.329,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,920,380,1950-01-01,0,98155,47.7465,-122.326,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,880,440,1943-01-01,0,98166,47.4697,-122.351,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1050,530,1980-01-01,0,98001,47.2932,-122.267,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1620,0,1987-01-01,0,98003,47.3538,-122.301,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2750,0,2000-01-01,0,98070,47.4376,-122.456,new_house,house,regular
2,1970-01-01 00:00:00.000000003,8,1530,680,1951-01-01,0,98122,47.6122,-122.288,new_house,apartament,regular
2,1970-01-01 00:00:00.000000003,7,1160,580,1957-01-01,0,98188,47.432,-122.276,new_house,house,regular
1,1970-01-01 00:00:00.000000004,9,1420,700,1973-01-01,0,98040,47.5574,-122.214,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2780,0,1989-01-01,0,98059,47.509,-122.157,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,830,0,1950-01-01,0,98125,47.7234,-122.328,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,2070,0,1996-01-01,0,98056,47.5284,-122.173,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1140,250,2005-01-01,0,98107,47.6735,-122.375,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2610,0,2005-01-01,0,98038,47.3441,-122.04,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1290,170,1936-01-01,0,98146,47.5039,-122.361,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1640,1750,1964-01-01,0,98027,47.461,-121.992,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,860,500,1911-01-01,0,98103,47.6846,-122.345,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2807,0,1996-01-01,0,98028,47.7449,-122.223,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1340,0,1931-01-01,0,98119,47.6357,-122.373,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1340,0,1989-01-01,0,98038,47.3563,-122.039,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1160,0,1952-01-01,0,98125,47.7257,-122.329,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1600,870,1978-01-01,0,98052,47.6936,-122.128,new_house,house,regular
